Final.depth_m,Grayscale
129.4172663202 ,124.44
129.4174971602 ,128.8667
129.4177280002 ,136.6
129.4179588402 ,163.0533
129.4181896802 ,176.96
129.4184205202 ,176.3867
129.4186513602 ,172.6933
129.4188822002 ,152.28
129.4191130402 ,141.2533
129.4193438802 ,118.7067
129.4195747202 ,119.7733
129.4198055602 ,149.9067
129.4200364002 ,173.8533
129.4202672402 ,179.64
129.4204980802 ,185.4
129.4207289202 ,146.7733
129.4209597602 ,85.3067
129.4211906002 ,59.3067
129.4214214402 ,86.2667
129.4216522802 ,120.5733
129.4218831202 ,105.0533
129.4221139602 ,117.56
129.4223448002 ,94.6533
129.4225756402 ,77.3467
129.4228064802 ,64.1067
129.4230373202 ,50.9733
129.4232681602 ,76.8533
129.4234990002 ,105.0933
129.4237298402 ,67.28
129.4239606802 ,46.2533
129.4241915202 ,70.5467
129.4244223602 ,135.6133
129.4246532002 ,168.68
129.4248840402 ,149.8267
129.4251148802 ,78.8933
129.4253457202 ,112.1733
129.4255765602 ,156.4
129.4258074002 ,109.3067
129.4260382402 ,39.1867
129.4262690802 ,75.0533
129.4264999202 ,87.3333
129.4267307602 ,87.1467
129.4269616002 ,63.44
129.4271924402 ,47.28
129.4274232802 ,97.68
129.4276541202 ,141.84
129.4278849602 ,129.4667
129.4281158002 ,164.4933
129.4283466402 ,107.4933
129.4285774802 ,128.3067
129.4288083202 ,216.9333
129.4290391602 ,167.4267
129.4292700002 ,38.7067
129.4295008402 ,38.56
129.4297316802 ,69.8667
129.4299625202 ,89
129.4301933602 ,62.2133
129.4304242002 ,44.48
129.4306550402 ,68.32
129.4308858802 ,139.36
129.4311167202 ,155.0533
129.4313475602 ,164.5467
129.4315784002 ,118.4533
129.4318092402 ,29.4933
129.4320400802 ,38.5333
129.4322709202 ,56.0267
129.4325017602 ,65.8667
129.4327326002 ,73.2533
129.4329634402 ,106.9733
129.4331942802 ,127.7067
129.4334251202 ,81.04
129.4336559602 ,51.8267
129.4338868002 ,66.7867
129.4341176402 ,69.5067
129.4343484802 ,71.2133
129.4345793202 ,97.1733
129.4348101602 ,127.3867
129.4350410002 ,90.7467
129.4352718402 ,62
129.4355026802 ,59.7067
129.4357335202 ,52.0133
129.4359643602 ,55.4133
129.4361952002 ,46.6267
129.4364260402 ,76.8
129.4366568802 ,186.3867
129.4368877202 ,180.3067
129.4371185602 ,80.1867
129.4373494002 ,33.7333
129.4375802402 ,43.12
129.4378110802 ,54.1333
129.4380419202 ,73.2933
129.4382727602 ,78.36
129.4385036002 ,55.36
129.4387344402 ,49.4
129.4389652802 ,47.4
129.4391961202 ,41.68
129.4394269602 ,73.9867
129.4396578002 ,153
129.4398886402 ,131.3333
129.4401194802 ,29.4533
129.4403503202 ,63.3867
129.4405811602 ,172.36
129.4408120002 ,130.8667
129.4410428402 ,42.56
129.4412736802 ,116.48
129.4415045202 ,96.1467
129.4417353602 ,120.4
129.4419662002 ,172.8133
129.4421970402 ,113.9467
129.4424278802 ,36.48
129.4426587202 ,28.92
129.4428895602 ,56.24
129.4431204002 ,124.28
129.4433512402 ,99.0133
129.4435820802 ,38.9333
129.4438129202 ,32.7067
129.4440437602 ,48.7467
129.4442746002 ,63.2
129.4445054402 ,80.96
129.4447362802 ,86.6667
129.4449671202 ,69.3467
129.4451979602 ,46.0933
129.4454288002 ,35.7333
129.4456596402 ,40.6
129.4458904802 ,61.0267
129.4461213202 ,74.8533
129.4463521602 ,55.1733
129.4465830002 ,64.9333
129.4468138402 ,81.16
129.4470446802 ,57.8133
129.4472755202 ,34.68
129.4475063602 ,46.3333
129.4477372002 ,54.1067
129.4479680402 ,48.1067
129.4481988802 ,62.9067
129.4484297202 ,65.8533
129.4486605602 ,50.1867
129.4488914002 ,57.32
129.4491222402 ,62.9467
129.4493530802 ,110.0933
129.4495839202 ,154.3333
129.4498147602 ,105.9733
129.4500456002 ,50.84
129.4502764402 ,49.0267
129.4505072802 ,101.6133
129.4507381202 ,60.9867
129.4509689602 ,49.84
129.4511998002 ,76.6667
129.4514306402 ,62.24
129.4516614802 ,37.2933
129.4518923202 ,31.9333
129.4521231602 ,28.5467
129.4523540002 ,73.4533
129.4525848402 ,196.0533
129.4528156802 ,153.4667
129.4530465202 ,40.28
129.4532773602 ,62.1067
129.4535082002 ,41.52
129.4537390402 ,43.9067
129.4539698802 ,44.48
129.4542007202 ,49.3733
129.4544315602 ,53.08
129.4546624002 ,58.4
129.4548932402 ,54.8267
129.4551240802 ,55
129.4553549202 ,58.2
129.4555857602 ,51.2267
129.4558166002 ,45.9467
129.4560474402 ,52.2933
129.4562782802 ,53.8267
129.4565091202 ,53.8933
129.4567399602 ,56.0267
129.4569708002 ,84.6933
129.4572016402 ,73.4533
129.4574324802 ,56.04
129.4576633202 ,53.92
129.4578941602 ,68.64
129.4581250002 ,163.0133
129.4583558402 ,127.9067
129.4585866802 ,42.1733
129.4588175202 ,85.64
129.4590483602 ,123.88
129.4592792002 ,128.8267
129.4595100402 ,134.5467
129.4597408802 ,99.7867
129.4599717202 ,37.6267
129.4602025602 ,50.2133
129.4604334002 ,72.6933
129.4606642402 ,73.36
129.4608950802 ,44.76
129.4611259202 ,41.8133
129.4613567602 ,67.4933
129.4615876002 ,76.6533
129.4618184402 ,79.2
129.4620492802 ,65.56
129.4622801202 ,49.8
129.4625109602 ,44.3067
129.4627418002 ,47.1067
129.4629726402 ,71.4933
129.4632034802 ,84.1333
129.4634343202 ,61.7733
129.4636651602 ,43.3467
129.4638960002 ,56.72
129.4641268402 ,55.24
129.4643576802 ,49.72
129.4645885202 ,64.8533
129.4648193602 ,61.16
129.4650502002 ,61.3733
129.4652810402 ,76.5333
129.4655118802 ,63.4133
129.4657427202 ,50.8133
129.4659735602 ,44.6933
129.4662044002 ,60.8533
129.4664352402 ,150.96
129.4666660802 ,192.2533
129.4668969202 ,150.3867
129.4671277602 ,156.3467
129.4673586002 ,131.8
129.4675894402 ,47.2533
129.4678202802 ,64.8267
129.4680511202 ,70.3733
129.4682819602 ,58.88
129.4685128002 ,56.5867
129.4687436402 ,55.84
129.4689744802 ,52.9733
129.4692053202 ,53.32
129.4694361602 ,66.5333
129.4696670002 ,76.5733
129.4698978402 ,79.72
129.4701286802 ,59.8
129.4703595202 ,63.5067
129.4705903602 ,64.76
129.4708212002 ,59.84
129.4710520402 ,55.32
129.4712828802 ,44.12
129.4715137202 ,66.2667
129.4717445602 ,166.36
129.4719754002 ,159.7067
129.4722062402 ,103.8933
129.4724370802 ,153.04
129.4726679202 ,162.2133
129.4728987602 ,187.16
129.4731296002 ,180.7067
129.4733604402 ,93.96
129.4735912802 ,94.88
129.4738221202 ,72.1867
129.4740529602 ,52.2667
129.4742838002 ,44.8133
129.4745146402 ,69.2667
129.4747454802 ,81.2133
129.4749763202 ,53.76
129.4752071602 ,68.8
129.4754380002 ,119.44
129.4756688402 ,93.08
129.4758996802 ,43.48
129.4761305202 ,131.36
129.4763613602 ,109.3333
129.4765922002 ,82.4533
129.4768230402 ,77.9067
129.4770538802 ,75.9867
129.4772847202 ,96.1333
129.4775155602 ,96.1867
129.4777464002 ,81.28
129.4779772402 ,66.5867
129.4782080802 ,83.04
129.4784389202 ,111.6133
129.4786697602 ,124.92
129.4789006002 ,190.3333
129.4791314402 ,179.5467
129.4793622802 ,97.6533
129.4795931202 ,85.6533
129.4798239602 ,68.3067
129.4800548002 ,89.4133
129.4802856402 ,138.3333
129.4805164802 ,187.12
129.4807473202 ,200.2267
129.4809781602 ,149.76
129.4812090002 ,156.2933
129.4814398402 ,200.1467
129.4816706802 ,129.4933
129.4819015202 ,34.92
129.4821323602 ,46.68
129.4823632002 ,65.56
129.4825940402 ,51.3867
129.4828248802 ,40.8667
129.4830557202 ,69.7067
129.4832865602 ,165.9067
129.4835174002 ,151.6
129.4837482402 ,76.56
129.4839790802 ,86.0533
129.4842099202 ,133.36
129.4844407602 ,74.44
129.4846716002 ,70.96
129.4849024402 ,80.92
129.4851332802 ,122.4267
129.4853641202 ,147.3867
129.4855949602 ,130.5867
129.4858258002 ,104.04
129.4860566402 ,70.3867
129.4862874802 ,63.24
129.4865183202 ,63.4533
129.4867491602 ,60.2667
129.4869800002 ,67.56
129.4872108402 ,60.88
129.4874416802 ,56.64
129.4876725202 ,61.08
129.4879033602 ,61.64
129.4881342002 ,55.6933
129.4883650402 ,47.76
129.4885958802 ,83.4
129.4888267202 ,147.4267
129.4890575602 ,200.2
129.4892884002 ,206.5733
129.4895192402 ,161.68
129.4897500802 ,123.88
129.4899809202 ,85.3333
129.4902117602 ,70.24
129.4904426002 ,82.84
129.4906734402 ,61.0533
129.4909042802 ,109.8933
129.4911351202 ,197.0533
129.4913659602 ,155.1733
129.4915968002 ,46.16
129.4918276402 ,51.3467
129.4920584802 ,92.4133
129.4922893202 ,69.24
129.4925201602 ,64.5733
129.4927510002 ,110.12
129.4929818402 ,122.3333
129.4932126802 ,65.0133
129.4934435202 ,60.7867
129.4936743602 ,119.5867
129.4939052002 ,117.32
129.4941360402 ,90.24
129.4943668802 ,43.8933
129.4945977202 ,51.3733
129.4948285602 ,166.2933
129.4950594002 ,178.6133
129.4952902402 ,57.1867
129.4955210802 ,52.8933
129.4957519202 ,71.6267
129.4959827602 ,66.9333
129.4962136002 ,67.8
129.4964444402 ,60.6
129.4966752802 ,77.04
129.4969061202 ,156.6533
129.4971369602 ,130.2933
129.4973678002 ,41.6667
129.4975986402 ,87.8267
129.4978294802 ,111.56
129.4980603202 ,100.7733
129.4982911602 ,77.0667
129.4985220002 ,53.6933
129.4987528402 ,73.56
129.4989836802 ,140.9867
129.4992145202 ,218.08
129.4994453602 ,213.4
129.4996762002 ,143.36
129.4999070402 ,60.1333
129.5001378802 ,67.3733
129.5003687202 ,88.1067
129.5005995602 ,82.8533
129.5008304002 ,77.0667
129.5010612402 ,67.96
129.5012920802 ,79.0133
129.5015229202 ,128.24
129.5017537602 ,175
129.5019846002 ,147.08
129.5022154402 ,111.48
129.5024462802 ,131.84
129.5026771202 ,152.3467
129.5029079602 ,149.0533
129.5031388002 ,169.08
129.5033696402 ,144.6133
129.5036004802 ,75.7333
129.5038313202 ,72.88
129.5040621602 ,88.44
129.5042930002 ,99.8
129.5045238402 ,76.2933
129.5047546802 ,53.8
129.5049855202 ,73.96
129.5052163602 ,111.84
129.5054472002 ,130.84
129.5056780402 ,137.2133
129.5059088802 ,176.9867
129.5061397202 ,149.4533
129.5063705602 ,119.2133
129.5066014002 ,90.8267
129.5068322402 ,55.1467
129.5070630802 ,83.04
129.5072939202 ,138.3733
129.5075247602 ,115.4267
129.5077556002 ,61.3067
129.5079864402 ,71.7467
129.5082172802 ,99.2667
129.5084481202 ,160.24
129.5086789602 ,137.7733
129.5089098002 ,104.0267
129.5091406402 ,171.24
129.5093714802 ,200.1867
129.5096023202 ,192.96
129.5098331602 ,183.5467
129.5100640002 ,133.2933
129.5102948402 ,58.1067
129.5105256802 ,72.4
129.5107565202 ,70.6267
129.5109873602 ,74.0133
129.5112182002 ,82.4933
129.5114490402 ,69.4267
129.5116798802 ,49.9733
129.5119107202 ,44.84
129.5121415602 ,46.92
129.5123724002 ,53.3733
129.5126032402 ,65.36
129.5128340802 ,84.4533
129.5130649202 ,70.0533
129.5132957602 ,51.08
129.5135266002 ,85.36
129.5137574402 ,124.1733
129.5139882802 ,94.64
129.5142191202 ,82.4267
129.5144499602 ,107.7067
129.5146808002 ,129.4667
129.5149116402 ,133.9467
129.5151424802 ,117.7867
129.5153733202 ,122.48
129.5156041602 ,123.16
129.5158350002 ,173.8
129.5160658402 ,187.12
129.5162966802 ,96.5467
129.5165275202 ,49.32
129.5167583602 ,124.12
129.5169892002 ,196.2533
129.5172200402 ,201.4
129.5174508802 ,138.72
129.5176817202 ,94.7867
129.5179125602 ,60.2533
129.5181434002 ,75.1467
129.5183742402 ,77.7733
129.5186050802 ,66.7333
129.5188359202 ,54.2533
129.5190667602 ,49.9867
129.5192976002 ,78.44
129.5195284402 ,98.96
129.5197592802 ,92.5867
129.5199901202 ,104.4133
129.5202209602 ,139.4267
129.5204518002 ,157.8667
129.5206826402 ,155.08
129.5209134802 ,156.0933
129.5211443202 ,152.6267
129.5213751602 ,152.1333
129.5216060002 ,155.5333
129.5218368402 ,159.0267
129.5220676802 ,153.8933
129.5222985202 ,138
129.5225293602 ,133.08
129.5227602002 ,135.5467
129.5229910402 ,143.5733
129.5232218802 ,142.96
129.5234527202 ,128.9733
129.5236835602 ,117.1333
129.5239144002 ,112.3467
129.5241452402 ,98.3067
129.5243760802 ,93.2267
129.5246069202 ,91.04
129.5248377602 ,83.0933
129.5250686002 ,74.3467
129.5252994402 ,73.2267
129.5255302802 ,72.3467
129.5257611202 ,74.1467
129.5259919602 ,70.2
129.5262228002 ,91.8667
129.5264536402 ,179.6
129.5266844802 ,200.2267
129.5269153202 ,113.4
129.5271461602 ,59.0933
129.5273770002 ,74.1467
129.5276078402 ,78.4933
129.5278386802 ,97.4
129.5280695202 ,142.6933
129.5283003602 ,181.48
129.5285312002 ,191.16
129.5287620402 ,184.36
129.5289928802 ,170.1333
129.5292237202 ,148.5467
129.5294545602 ,136.3467
129.5296854002 ,111
129.5299162402 ,76.9733
129.5301470802 ,75.3333
129.5303779202 ,84.52
129.5306087602 ,102.1067
129.5308396002 ,107.4933
129.5310704402 ,96.92
129.5313012802 ,128.36
129.5315321202 ,155.64
129.5317629602 ,142.2933
129.5319938002 ,137.5467
129.5322246402 ,152.5333
129.5324554802 ,182.3067
129.5326863202 ,145.52
129.5329171602 ,95.3467
129.5331480002 ,102.1467
129.5333788402 ,126.9733
129.5336096802 ,126.6133
129.5338405202 ,130.4533
129.5340713602 ,106.2267
129.5343022002 ,104.1733
129.5345330402 ,138.6533
129.5347638802 ,143.5067
129.5349947202 ,146.28
129.5352255602 ,179.52
129.5354564002 ,183.3333
129.5356872402 ,142.4933
129.5359180802 ,143.36
129.5361489202 ,152.0667
129.5363797602 ,156.9333
129.5366106002 ,167.76
129.5368414402 ,159.4
129.5370722802 ,136.6
129.5373031202 ,83.1467
129.5375339602 ,56.1067
129.5377648002 ,106.4667
129.5379956402 ,185.9467
129.5382264802 ,203.36
129.5384573202 ,163.5867
129.5386881602 ,101
129.5389190002 ,90.9733
129.5391498402 ,71.9733
129.5393806802 ,86.6533
129.5396115202 ,128
129.5398423602 ,128.5333
129.5400732002 ,133.3733
129.5403040402 ,149.1733
129.5405348802 ,167.4267
129.5407657202 ,120.5467
129.5409965602 ,81.72
129.5412274002 ,147.7467
129.5414582402 ,153.8
129.5416890802 ,72.7467
129.5419199202 ,56.1867
129.5421507602 ,67.0933
129.5423816002 ,58.88
129.5426124402 ,70.3733
129.5428432802 ,169.6267
129.5430741202 ,207.3067
129.5433049602 ,190.8
129.5435358002 ,136.32
129.5437666402 ,71.4533
129.5439974802 ,71.9067
129.5442283202 ,70.36
129.5444591602 ,87.5867
129.5446900002 ,148.56
129.5449208402 ,145.4533
129.5451516802 ,168.6267
129.5453825202 ,155.9467
129.5456133602 ,65.2
129.5458442002 ,71.3733
129.5460750402 ,84.88
129.5463058802 ,61.8933
129.5465367202 ,61.96
129.5467675602 ,81.68
129.5469984002 ,95.1733
129.5472292402 ,67.5067
129.5474600802 ,64.9333
129.5476909202 ,65.7867
129.5479217602 ,57.5467
129.5481526002 ,66.8667
129.5483834402 ,78.9467
129.5486142802 ,63.52
129.5488451202 ,78
129.5490759602 ,74.7467
129.5493068002 ,54.5867
129.5495376402 ,59.1333
129.5497684802 ,88.5467
129.5499993202 ,78.7333
129.5502301602 ,85.5733
129.5504610002 ,127.4
129.5506918402 ,106.9733
129.5509226802 ,84.7467
129.5511535202 ,105.3067
129.5513843602 ,139.8667
129.5516152002 ,190.2667
129.5518460402 ,107.9333
129.5520768802 ,53.64
129.5523077202 ,100.5467
129.5525385602 ,134.84
129.5527694002 ,116.72
129.5530002402 ,142.48
129.5532310802 ,110.9067
129.5534619202 ,103.0133
129.5536927602 ,94.92
129.5539236002 ,102.1867
129.5541544402 ,76.4667
129.5543852802 ,75.1867
129.5546161202 ,103.2133
129.5548469602 ,97.12
129.5550778002 ,65.0133
129.5553086402 ,53.3467
129.5555394802 ,60.4133
129.5557703202 ,71.9067
129.5560011602 ,77.7067
129.5562320002 ,88.9067
129.5564628402 ,104.0133
129.5566936802 ,88.8533
129.5569245202 ,65.76
129.5571553602 ,79.8533
129.5573862002 ,84.9867
129.5576170402 ,80.96
129.5578478802 ,68.6267
129.5580787202 ,67.9067
129.5583095602 ,91.5067
129.5585404002 ,116.44
129.5587712402 ,132.7067
129.5590020802 ,132.8133
129.5592329202 ,96.0133
129.5594637602 ,51.8133
129.5596946002 ,88.28
129.5599254402 ,91.32
129.5601562802 ,55.9867
129.5603871202 ,51.0933
129.5606179602 ,98.9333
129.5608488002 ,203.7467
129.5610796402 ,212.36
129.5613104802 ,147.28
129.5615413202 ,74.5067
129.5617721602 ,156.6933
129.5620030002 ,204.0533
129.5622338402 ,188.9067
129.5624646802 ,158.9467
129.5626955202 ,139.12
129.5629263602 ,144.7867
129.5631572002 ,156.08
129.5633880402 ,146.48
129.5636188802 ,158.8
129.5638497202 ,149.9333
129.5640805602 ,98.68
129.5643114002 ,110.1467
129.5645422402 ,138.0667
129.5647730802 ,138.92
129.5650039202 ,137.6133
129.5652347602 ,131.16
129.5654656002 ,115.3467
129.5656964402 ,164.3333
129.5659272802 ,187.3067
129.5661581202 ,172.2533
129.5663889602 ,186.24
129.5666198002 ,184.96
129.5668506402 ,106.9333
129.5670814802 ,60
129.5673123202 ,78.1333
129.5675431602 ,85.64
129.5677740002 ,91.08
129.5680048402 ,90.3733
129.5682356802 ,91.32
129.5684665202 ,92.4133
129.5686973602 ,95.7867
129.5689282002 ,96.5467
129.5691590402 ,95.0133
129.5693898802 ,102.2933
129.5696207202 ,107.5733
129.5698515602 ,108.04
129.5700824002 ,112.8267
129.5703132402 ,111.9733
129.5705440802 ,91.76
129.5707749202 ,77.6
129.5710057602 ,84.12
129.5712366002 ,89.6933
129.5714674402 ,100.3733
129.5716982802 ,109.2667
129.5719291202 ,103.0267
129.5721599602 ,96.0667
129.5723908002 ,95.76
129.5726216402 ,94.8533
129.5728524802 ,117.0533
129.5730833202 ,159
129.5733141602 ,139.7733
129.5735450002 ,91.8667
129.5737758402 ,79.2267
129.5740066802 ,63.3467
129.5742375202 ,81.64
129.5744683602 ,104.3467
129.5746992002 ,92.7333
129.5749300402 ,156.0267
129.5751608802 ,179.24
129.5753917202 ,86.0667
129.5756225602 ,107.0667
129.5758534002 ,141.4933
129.5760842402 ,91.1733
129.5763150802 ,110.3867
129.5765459202 ,158.7733
129.5767767602 ,202.88
129.5770076002 ,227.2267
129.5772384402 ,213.9333
129.5774692802 ,164.7733
129.5777001202 ,113.8
129.5779309602 ,105.0933
129.5781618002 ,100.84
129.5783926402 ,126.8267
129.5786234802 ,212.9733
129.5788543202 ,212.4933
129.5790851602 ,142.3467
129.5793160002 ,109.1333
129.5795468402 ,142.32
129.5797776802 ,134.0133
129.5800085202 ,105.7067
129.5802393602 ,129.64
129.5804702002 ,179.5867
129.5807010402 ,152.7467
129.5809318802 ,77.52
129.5811627202 ,90.5333
129.5813935602 ,89.4133
129.5816244002 ,72.3067
129.5818552402 ,65.0267
129.5820860802 ,65.9467
129.5823169202 ,80.8267
129.5825477602 ,128.5333
129.5827786002 ,110.2267
129.5830094402 ,47.7067
129.5832402802 ,55.2267
129.5834711202 ,72.4933
129.5837019602 ,65.5867
129.5839328002 ,63.0267
129.5841636402 ,67.04
129.5843944802 ,122.5067
129.5846253202 ,144.8
129.5848561602 ,145.6
129.5850870002 ,142.1467
129.5853178402 ,97.9067
129.5855486802 ,57.7467
129.5857795202 ,56.5867
129.5860103602 ,83.6533
129.5862412002 ,167.9733
129.5864720402 ,226.7467
129.5867028802 ,159.9867
129.5869337202 ,60
129.5871645602 ,41.68
129.5873954002 ,72.1867
129.5876262402 ,124.0667
129.5878570802 ,124.0933
129.5880879202 ,67.52
129.5883187602 ,37.56
129.5885496002 ,41.3333
129.5887804402 ,51.0133
